-182.764, -63.281, 15.852, 23.083
-182.760, -63.811, 15.906, 23.116
-182.757, -64.342, 15.960, 23.149
-182.754, -64.876, 16.014, 23.182
-182.751, -65.411, 16.068, 23.215
-182.748, -65.948, 16.122, 23.248
-182.745, -66.487, 16.177, 23.281
-182.741, -67.027, 16.232, 23.314
-182.738, -67.570, 16.287, 23.347
-182.735, -68.114, 16.342, 23.380
-182.731, -68.660, 16.397, 23.413
-182.728, -69.208, 16.452, 23.446
-182.724, -69.758, 16.507, 23.479
-182.721, -70.309, 16.562, 23.512
-182.717, -70.863, 16.617, 23.545
-182.713, -71.418, 16.672, 23.578
-182.710, -71.975, 16.727, 23.611
-182.707, -72.534, 16.782, 23.644
-182.703, -73.095, 16.837, 23.677
-182.700, -73.658, 16.892, 23.710
-182.697, -74.222, 16.946, 23.743
-182.693, -74.788, 17.001, 23.776
-182.690, -75.356, 17.056, 23.809
-182.686, -75.926, 17.111, 23.842
-182.682, -76.498, 17.166, 23.875
-182.679, -77.072, 17.222, 23.908
-182.675, -77.647, 17.277, 23.941
-182.671, -78.224, 17.332, 23.974
-182.667, -78.804, 17.388, 24.007
-182.663, -79.385, 17.443, 24.040
-182.659, -79.967, 17.499, 24.073
-182.656, -80.552, 17.555, 24.106
-182.652, -81.139, 17.611, 24.139
-182.648, -81.727, 17.668, 24.172
-182.644, -82.318, 17.724, 24.205
-182.640, -82.910, 17.781, 24.238
-182.637, -83.504, 17.838, 24.271
-182.633, -84.100, 17.895, 24.304
-182.629, -84.698, 17.953, 24.337
-182.625, -85.298, 18.010, 24.370
-182.622, -85.900, 18.068, 24.403
-182.618, -86.503, 18.126, 24.436
-182.613, -87.109, 18.185, 24.469
-182.610, -87.717, 18.241, 24.502
-182.606, -88.326, 18.291, 24.535
-182.602, -88.937, 18.333, 24.568
-182.598, -89.548, 18.364, 24.601
-182.594, -90.161, 18.386, 24.634
-182.590, -90.774, 18.398, 24.667
-182.585, -91.387, 18.401, 24.700
-182.580, -92.000, 18.396, 24.733
-182.575, -92.612, 18.384, 24.766
-182.570, -93.224, 18.365, 24.799
-182.565, -93.835, 18.340, 24.832
-182.560, -94.445, 18.311, 24.865
-182.555, -95.054, 18.277, 24.898
-182.550, -95.662, 18.239, 24.931
-182.544, -96.268, 18.198, 24.964
-182.540, -96.873, 18.155, 24.997
-182.535, -97.477, 18.110, 25.030
-182.531, -98.079, 18.064, 25.063
-182.526, -98.680, 18.016, 25.096
-182.522, -99.279, 17.967, 25.129
-182.517, -99.876, 17.918, 25.162
-182.513, -100.472, 17.868, 25.195
-182.508, -101.066, 17.819, 25.228
-182.503, -101.658, 17.770, 25.261
-182.499, -102.249, 17.721, 25.294
-182.495, -102.839, 17.673, 25.327
-182.491, -103.426, 17.625, 25.360
-182.486, -104.013, 17.578, 25.393
-182.482, -104.597, 17.532, 25.426
-182.478, -105.181, 17.487, 25.459
-182.473, -105.762, 17.443, 25.492
-182.469, -106.343, 17.399, 25.525
-182.464, -106.921, 17.357, 25.558
-182.460, -107.499, 17.316, 25.591
-182.456, -108.075, 17.276, 25.624
-182.452, -108.650, 17.236, 25.657
-182.447, -109.224, 17.198, 25.690
-182.443, -109.796, 17.160, 25.723
-182.439, -110.367, 17.124, 25.756
-182.434, -110.937, 17.088, 25.789
-182.430, -111.506, 17.053, 25.822
-182.425, -112.073, 17.019, 25.855
-182.421, -112.640, 16.985, 25.888
-182.417, -113.205, 16.952, 25.921
-182.413, -113.770, 16.920, 25.954
-182.408, -114.333, 16.888, 25.987
-182.404, -114.895, 16.857, 26.020
-182.400, -115.456, 16.826, 26.053
-182.396, -116.016, 16.795, 26.086
-182.391, -116.575, 16.765, 26.119
-182.386, -117.133, 16.735, 26.152
-182.382, -117.691, 16.706, 26.185
-182.377, -118.247, 16.677, 26.218
-182.373, -118.802, 16.648, 26.251
-182.368, -119.356, 16.619, 26.284
-182.364, -119.910, 16.591, 26.317
-182.360, -120.462, 16.562, 26.350
-182.355, -121.013, 16.534, 26.383
-182.351, -121.564, 16.506, 26.416
-182.346, -122.113, 16.478, 26.449
-182.342, -122.662, 16.450, 26.482
-182.337, -123.209, 16.422, 26.515
-182.333, -123.756, 16.395, 26.548
-182.328, -124.302, 16.367, 26.581
-182.324, -124.847, 16.340, 26.614
-182.319, -125.391, 16.312, 26.647
-182.314, -125.934, 16.285, 26.680
-182.309, -126.476, 16.258, 26.713
-182.304, -127.017, 16.230, 26.746
-182.299, -127.558, 16.203, 26.779
-182.294, -128.097, 16.176, 26.812
-182.289, -128.635, 16.149, 26.845
-182.284, -129.173, 16.122, 26.878
-182.279, -129.710, 16.095, 26.911
-182.274, -130.246, 16.068, 26.944
-182.269, -130.780, 16.041, 26.977
-182.263, -131.314, 16.014, 27.010
-182.258, -131.848, 15.987, 27.043
-182.253, -132.380, 15.960, 27.076
-182.249, -132.911, 15.933, 27.109
-182.244, -133.441, 15.907, 27.142
-182.239, -133.971, 15.880, 27.175
-182.235, -134.500, 15.853, 27.208
-182.230, -135.027, 15.826, 27.241
-182.226, -135.554, 15.800, 27.274
-182.221, -136.080, 15.773, 27.307
-182.216, -136.605, 15.747, 27.340
-182.212, -137.130, 15.720, 27.373
-182.207, -137.653, 15.694, 27.406
-182.202, -138.175, 15.668, 27.439
-182.197, -138.697, 15.641, 27.472
-182.192, -139.218, 15.615, 27.505
-182.188, -139.737, 15.589, 27.538
-182.183, -140.256, 15.563, 27.571
-182.178, -140.774, 15.537, 27.604
-182.173, -141.292, 15.510, 27.637
-182.169, -141.808, 15.484, 27.670
-182.164, -142.324, 15.459, 27.703
-182.159, -142.838, 15.433, 27.736
-182.154, -143.352, 15.407, 27.769
-182.149, -143.865, 15.381, 27.802
-182.144, -144.377, 15.355, 27.835
-182.140, -144.888, 15.330, 27.868
-182.135, -145.398, 15.304, 27.901
-182.130, -145.908, 15.278, 27.934
-182.125, -146.416, 15.253, 27.967
-182.120, -146.924, 15.227, 28.000
-182.115, -147.431, 15.202, 28.033
-182.110, -147.937, 15.177, 28.066
-182.105, -148.442, 15.151, 28.099
-182.101, -148.947, 15.126, 28.132
-182.096, -149.450, 15.101, 28.165
-182.091, -149.953, 15.076, 28.198
-182.086, -150.455, 15.051, 28.231
-182.080, -150.956, 15.025, 28.264
-182.075, -151.456, 15.000, 28.297
-182.070, -151.956, 14.976, 28.330
-182.064, -152.454, 14.951, 28.363
-182.058, -152.952, 14.926, 28.396
-182.053, -153.449, 14.901, 28.429
-182.047, -153.945, 14.876, 28.462
-182.042, -154.440, 14.852, 28.495
-182.036, -154.934, 14.827, 28.528
-182.030, -155.428, 14.802, 28.561
-182.025, -155.921, 14.778, 28.594
-182.019, -156.413, 14.753, 28.627
-182.014, -156.904, 14.729, 28.660
-182.008, -157.394, 14.704, 28.693
-182.003, -157.884, 14.680, 28.726
-181.997, -158.372, 14.655, 28.759
-181.992, -158.860, 14.631, 28.792
-181.986, -159.347, 14.607, 28.825
-181.981, -159.834, 14.582, 28.858
-181.976, -160.319, 14.558, 28.891
-181.970, -160.804, 14.534, 28.924
-181.964, -161.287, 14.510, 28.957
-181.959, -161.770, 14.486, 28.990
-181.953, -162.253, 14.462, 29.023
-181.947, -162.734, 14.438, 29.056
-181.941, -163.215, 14.414, 29.089
-181.935, -163.695, 14.390, 29.122
-181.929, -164.174, 14.366, 29.155
-181.923, -164.652, 14.342, 29.188
-181.917, -165.129, 14.318, 29.221
-181.911, -165.606, 14.294, 29.254
-181.906, -166.082, 14.271, 29.287
-181.900, -166.557, 14.247, 29.320
-181.894, -167.031, 14.223, 29.353
-181.888, -167.505, 14.200, 29.386
-181.882, -167.977, 14.176, 29.419
-181.876, -168.449, 14.153, 29.452
-181.870, -168.920, 14.129, 29.485
-181.863, -169.391, 14.106, 29.518
-181.857, -169.860, 14.082, 29.551
-181.851, -170.329, 14.059, 29.584
-181.845, -170.797, 14.036, 29.617
-181.839, -171.264, 14.013, 29.650
-181.833, -171.731, 13.989, 29.683
-181.827, -172.197, 13.966, 29.716
-181.820, -172.661, 13.943, 29.749
-181.814, -173.126, 13.920, 29.782
-181.807, -173.589, 13.897, 29.815
-181.801, -174.052, 13.874, 29.848
-181.794, -174.513, 13.851, 29.881
-181.788, -174.974, 13.828, 29.914
-181.781, -175.435, 13.805, 29.947
-181.775, -175.894, 13.782, 29.980
-181.769, -176.353, 13.759, 30.013
-181.762, -176.811, 13.736, 30.046
-181.756, -177.268, 13.714, 30.079
-181.749, -177.725, 13.691, 30.112
-181.742, -178.181, 13.669, 30.145
-181.736, -178.636, 13.647, 30.178
-181.729, -179.090, 13.625, 30.211
-181.722, -179.544, 13.603, 30.244
-181.715, -179.996, 13.581, 30.277
-181.708, -180.449, 13.560, 30.310
-181.702, -180.900, 13.538, 30.343
-181.695, -181.351, 13.517, 30.376
-181.688, -181.801, 13.496, 30.409
-181.681, -182.250, 13.476, 30.442
-181.673, -182.699, 13.455, 30.475
-181.666, -183.147, 13.435, 30.508
-181.659, -183.594, 13.414, 30.541
-181.652, -184.040, 13.394, 30.574
-181.645, -184.486, 13.374, 30.607
-181.637, -184.932, 13.354, 30.640
-181.629, -185.376, 13.334, 30.673
-181.621, -185.820, 13.314, 30.706
-181.613, -186.263, 13.294, 30.739
-181.605, -186.706, 13.274, 30.772
-181.598, -187.148, 13.254, 30.805
-181.590, -187.589, 13.234, 30.838
-181.581, -188.029, 13.214, 30.871
-181.572, -188.469, 13.194, 30.904
-181.563, -188.909, 13.175, 30.937
-181.554, -189.347, 13.155, 30.970
-181.544, -189.785, 13.135, 31.003
-181.535, -190.222, 13.115, 31.036
-181.524, -190.659, 13.095, 31.069
-181.514, -191.095, 13.075, 31.102
-181.503, -191.530, 13.055, 31.135
-181.492, -191.964, 13.036, 31.168
-181.480, -192.398, 13.016, 31.201
-181.468, -192.831, 12.996, 31.234
-181.455, -193.264, 12.976, 31.267
-181.441, -193.696, 12.956, 31.300
-181.428, -194.127, 12.936, 31.333
-181.413, -194.557, 12.916, 31.366
-181.398, -194.987, 12.896, 31.399
-181.381, -195.416, 12.876, 31.432
-181.364, -195.844, 12.855, 31.465
-181.342, -196.272, 12.832, 31.498
-181.317, -196.698, 12.810, 31.531
-181.290, -197.124, 12.791, 31.564
-181.258, -197.548, 12.775, 31.597
-181.222, -197.972, 12.769, 31.630
-181.181, -198.396, 12.766, 31.663
-181.136, -198.819, 12.773, 31.696
-181.087, -199.243, 12.790, 31.729
-181.033, -199.666, 12.807, 31.762
-180.975, -200.089, 12.832, 31.795
-180.912, -200.513, 12.857, 31.828
-180.844, -200.937, 12.890, 31.861
-180.773, -201.362, 12.928, 31.894
-180.697, -201.787, 12.965, 31.927
-180.617, -202.212, 13.007, 31.960
-180.532, -202.639, 13.048, 31.993
-180.443, -203.065, 13.094, 32.026
-180.349, -203.493, 13.139, 32.059
-180.251, -203.921, 13.189, 32.092
-180.150, -204.350, 13.241, 32.125
-180.045, -204.780, 13.291, 32.158
-179.935, -205.210, 13.344, 32.191
-179.822, -205.641, 13.395, 32.224
-179.704, -206.073, 13.449, 32.257
-179.582, -206.506, 13.502, 32.290
-179.457, -206.939, 13.556, 32.323
-179.328, -207.374, 13.612, 32.356
-179.196, -207.809, 13.667, 32.389
-179.060, -208.245, 13.722, 32.422
-178.921, -208.682, 13.776, 32.455
-178.778, -209.120, 13.831, 32.488
-178.631, -209.558, 13.884, 32.521
-178.481, -209.997, 13.939, 32.554
-178.328, -210.437, 13.994, 32.587
-178.172, -210.878, 14.048, 32.620
-178.012, -211.320, 14.102, 32.653
-177.849, -211.762, 14.156, 32.686
-177.684, -212.205, 14.210, 32.719
-177.514, -212.648, 14.262, 32.752
-177.342, -213.093, 14.316, 32.785
-177.167, -213.538, 14.368, 32.818
-176.988, -213.984, 14.421, 32.851
-176.807, -214.430, 14.474, 32.884
-176.622, -214.877, 14.526, 32.917
-176.435, -215.325, 14.579, 32.950
-176.245, -215.773, 14.631, 32.983
-176.052, -216.222, 14.684, 33.016
-175.856, -216.672, 14.736, 33.049
-175.658, -217.123, 14.788, 33.082
-175.457, -217.575, 14.840, 33.115
-175.253, -218.027, 14.892, 33.148
-175.047, -218.480, 14.944, 33.181
-174.838, -218.933, 14.996, 33.214
-174.627, -219.387, 15.048, 33.247
-174.412, -219.842, 15.100, 33.280
-174.196, -220.298, 15.152, 33.313
-173.977, -220.754, 15.204, 33.346
-173.755, -221.211, 15.256, 33.379
-173.531, -221.669, 15.308, 33.412
-173.304, -222.128, 15.361, 33.445
-173.075, -222.587, 15.413, 33.478
-172.844, -223.047, 15.465, 33.511
-172.610, -223.508, 15.518, 33.544
-172.374, -223.970, 15.570, 33.577
-172.136, -224.432, 15.623, 33.610
-171.895, -224.896, 15.676, 33.643
-171.652, -225.360, 15.729, 33.676
-171.407, -225.824, 15.782, 33.709
-171.159, -226.290, 15.836, 33.742
-170.910, -226.757, 15.889, 33.775
-170.658, -227.224, 15.943, 33.808
-170.404, -227.692, 15.996, 33.841
-170.148, -228.162, 16.050, 33.874
-169.890, -228.632, 16.104, 33.907
-169.629, -229.103, 16.159, 33.940
-169.367, -229.575, 16.213, 33.973
-169.102, -230.047, 16.268, 34.006
-168.836, -230.521, 16.322, 34.039
-168.568, -230.996, 16.377, 34.072
-168.297, -231.472, 16.432, 34.105
-168.024, -231.949, 16.488, 34.138
-167.750, -232.426, 16.543, 34.171
-167.473, -232.905, 16.599, 34.204
-167.195, -233.385, 16.655, 34.237
-166.915, -233.865, 16.711, 34.270
-166.632, -234.347, 16.767, 34.303
-166.348, -234.830, 16.823, 34.336
-166.062, -235.314, 16.880, 34.369
-165.774, -235.799, 16.937, 34.402
-165.485, -236.286, 16.994, 34.435
-165.193, -236.773, 17.051, 34.468
-164.900, -237.262, 17.109, 34.501
-164.605, -237.751, 17.166, 34.534
-164.308, -238.242, 17.224, 34.567
-164.009, -238.734, 17.281, 34.600
-163.709, -239.227, 17.339, 34.633
-163.407, -239.722, 17.397, 34.666
-163.103, -240.218, 17.455, 34.699
-162.798, -240.715, 17.513, 34.732
-162.491, -241.213, 17.571, 34.765
-162.183, -241.713, 17.629, 34.798
-161.872, -242.213, 17.687, 34.831
-161.561, -242.716, 17.745, 34.864
-161.247, -243.219, 17.803, 34.897
-160.933, -243.724, 17.861, 34.930
-160.617, -244.230, 17.919, 34.963
-160.299, -244.738, 17.977, 34.996
-159.980, -245.247, 18.036, 35.029
-159.660, -245.757, 18.094, 35.062
-159.338, -246.269, 18.152, 35.095
-159.015, -246.783, 18.211, 35.128
-158.691, -247.298, 18.269, 35.161
-158.365, -247.814, 18.328, 35.194
-158.039, -248.332, 18.387, 35.227
-157.711, -248.852, 18.446, 35.260
-157.382, -249.373, 18.506, 35.293
-157.051, -249.896, 18.565, 35.326
-156.720, -250.420, 18.625, 35.359
-156.388, -250.946, 18.686, 35.392
-156.054, -251.474, 18.747, 35.425
-155.720, -252.004, 18.808, 35.458
-155.385, -252.536, 18.870, 35.491
-155.049, -253.070, 18.932, 35.524
-154.712, -253.605, 18.995, 35.557
-154.375, -254.143, 19.058, 35.590
-154.036, -254.682, 19.120, 35.623
-153.697, -255.224, 19.179, 35.656
-153.358, -255.767, 19.229, 35.689
-153.019, -256.312, 19.268, 35.722
-152.680, -256.858, 19.298, 35.755
-152.341, -257.406, 19.319, 35.788
-152.004, -257.954, 19.330, 35.821
-151.667, -258.503, 19.333, 35.854
-151.332, -259.053, 19.329, 35.887
-150.998, -259.603, 19.317, 35.920
-150.665, -260.154, 19.299, 35.953
-150.335, -260.704, 19.276, 35.986
-150.006, -261.255, 19.247, 36.019
-149.680, -261.806, 19.215, 36.052
-149.355, -262.357, 19.179, 36.085
-149.035, -262.908, 19.140, 36.118
-148.716, -263.459, 19.099, 36.151
-148.401, -264.010, 19.056, 36.184
-148.090, -264.563, 19.010, 36.217
-147.784, -265.115, 18.964, 36.250
-147.481, -265.669, 18.922, 36.283
-147.184, -266.224, 18.886, 36.316
-146.891, -266.780, 18.861, 36.349
-146.603, -267.338, 18.841, 36.382
-146.319, -267.898, 18.830, 36.415
-146.038, -268.459, 18.824, 36.448
-145.764, -269.023, 18.823, 36.481
-145.492, -269.589, 18.830, 36.514
-145.226, -270.158, 18.841, 36.547
-144.964, -270.729, 18.855, 36.580
-144.706, -271.303, 18.877, 36.613
-144.452, -271.880, 18.901, 36.646
-144.203, -272.459, 18.927, 36.679
-143.957, -273.041, 18.957, 36.712
-143.716, -273.626, 18.985, 36.745
-143.478, -274.214, 19.014, 36.778
-143.244, -274.803, 19.039, 36.811
-143.014, -275.396, 19.060, 36.844
-142.788, -275.990, 19.081, 36.877
-142.566, -276.586, 19.096, 36.910
-142.349, -277.184, 19.107, 36.943
-142.135, -277.784, 19.116, 36.976
-141.925, -278.386, 19.120, 37.009
-141.720, -278.989, 19.119, 37.042
-141.519, -279.593, 19.117, 37.075
-141.322, -280.199, 19.109, 37.108
-141.128, -280.805, 19.099, 37.141
-140.938, -281.412, 19.085, 37.174
-140.752, -282.019, 19.067, 37.207
-140.570, -282.627, 19.046, 37.240
-140.392, -283.236, 19.023, 37.273
-140.218, -283.845, 18.996, 37.306
-140.048, -284.453, 18.967, 37.339
-139.882, -285.062, 18.936, 37.372
-139.721, -285.671, 18.903, 37.405
-139.563, -286.280, 18.869, 37.438
-139.409, -286.888, 18.833, 37.471
-139.257, -287.496, 18.797, 37.504
-139.110, -288.104, 18.759, 37.537
-138.967, -288.711, 18.720, 37.570
-138.827, -289.318, 18.681, 37.603
-138.691, -289.925, 18.641, 37.636
-138.559, -290.530, 18.601, 37.669
-138.430, -291.136, 18.560, 37.702
-138.305, -291.740, 18.520, 37.735
-138.183, -292.344, 18.480, 37.768
-138.064, -292.947, 18.440, 37.801
-137.949, -293.550, 18.399, 37.834
-137.838, -294.152, 18.360, 37.867
-137.729, -294.753, 18.320, 37.900
-137.624, -295.353, 18.282, 37.933
-137.521, -295.953, 18.243, 37.966
-137.423, -296.552, 18.204, 37.999
-137.327, -297.150, 18.167, 38.032
-137.235, -297.748, 18.130, 38.065
-137.147, -298.344, 18.092, 38.098
-137.061, -298.940, 18.056, 38.131
-136.979, -299.536, 18.020, 38.164
-136.900, -300.130, 17.986, 38.197
-136.823, -300.724, 17.951, 38.230
-136.751, -301.317, 17.916, 38.263
-136.681, -301.909, 17.883, 38.296
-136.614, -302.500, 17.850, 38.329
-136.550, -303.091, 17.817, 38.362
-136.489, -303.681, 17.785, 38.395
-136.432, -304.270, 17.752, 38.428
-136.377, -304.858, 17.721, 38.461
-136.326, -305.446, 17.689, 38.494
-136.277, -306.033, 17.658, 38.527
-136.231, -306.619, 17.628, 38.560
-136.187, -307.204, 17.597, 38.593
-136.146, -307.788, 17.567, 38.626
-136.109, -308.372, 17.537, 38.659
-136.074, -308.954, 17.507, 38.692
-136.043, -309.536, 17.477, 38.725
-136.014, -310.117, 17.448, 38.758
-135.988, -310.698, 17.419, 38.791
-135.966, -311.277, 17.389, 38.824
-135.946, -311.855, 17.361, 38.857
-135.929, -312.433, 17.332, 38.890
-135.915, -313.010, 17.303, 38.923
-135.904, -313.586, 17.275, 38.956
-135.895, -314.161, 17.247, 38.989
-135.889, -314.735, 17.219, 39.022
-135.887, -315.308, 17.190, 39.055
-135.887, -315.880, 17.162, 39.088
-135.891, -316.451, 17.133, 39.121
-135.897, -317.022, 17.106, 39.154
-135.906, -317.591, 17.078, 39.187
-135.917, -318.159, 17.050, 39.220
-135.932, -318.727, 17.023, 39.253
-135.950, -319.293, 16.994, 39.286
-135.970, -319.858, 16.967, 39.319
-135.995, -320.423, 16.938, 39.352
-136.021, -320.986, 16.911, 39.385
-136.051, -321.548, 16.884, 39.418
-136.083, -322.109, 16.857, 39.451
-136.118, -322.669, 16.829, 39.484
-136.157, -323.228, 16.801, 39.517
-136.199, -323.786, 16.774, 39.550
-136.244, -324.342, 16.746, 39.583
-136.292, -324.897, 16.719, 39.616
-136.343, -325.452, 16.692, 39.649
-136.397, -326.005, 16.665, 39.682
-136.454, -326.556, 16.638, 39.715
-136.513, -327.107, 16.612, 39.748
-136.576, -327.656, 16.584, 39.781
-136.643, -328.204, 16.557, 39.814
-136.712, -328.751, 16.530, 39.847
-136.785, -329.296, 16.502, 39.880
-136.861, -329.840, 16.476, 39.913
-136.940, -330.383, 16.449, 39.946
-137.022, -330.924, 16.423, 39.979
-137.108, -331.464, 16.396, 40.012
-137.196, -332.003, 16.370, 40.045
-137.288, -332.540, 16.343, 40.078
-137.382, -333.076, 16.317, 40.111
-137.480, -333.610, 16.291, 40.144
-137.582, -334.142, 16.264, 40.177
-137.687, -334.673, 16.238, 40.210
-137.796, -335.203, 16.211, 40.243
-137.908, -335.730, 16.187, 40.276
-138.024, -336.256, 16.161, 40.309
-138.143, -336.781, 16.137, 40.342
-138.266, -337.304, 16.112, 40.375
-138.391, -337.825, 16.089, 40.408
-138.521, -338.345, 16.064, 40.441
-138.653, -338.863, 16.041, 40.474
-138.789, -339.379, 16.017, 40.507
-138.929, -339.894, 15.994, 40.540
-139.072, -340.407, 15.970, 40.573
-139.220, -340.917, 15.945, 40.606
-139.372, -341.426, 15.921, 40.639
-139.528, -341.932, 15.897, 40.672
-139.687, -342.437, 15.874, 40.705
-139.851, -342.939, 15.851, 40.738
-140.018, -343.439, 15.829, 40.771
-140.190, -343.937, 15.805, 40.804
-140.365, -344.433, 15.783, 40.837
-140.545, -344.927, 15.760, 40.870
-140.727, -345.419, 15.739, 40.903
-140.914, -345.908, 15.715, 40.936
-141.105, -346.395, 15.694, 40.969
-141.300, -346.880, 15.670, 41.002
-141.498, -347.362, 15.649, 41.035
-141.701, -347.842, 15.625, 41.068
-141.906, -348.319, 15.603, 41.101
-142.117, -348.794, 15.580, 41.134
-142.330, -349.266, 15.558, 41.167
-142.548, -349.736, 15.534, 41.200
-142.772, -350.202, 15.507, 41.233
-142.999, -350.665, 15.484, 41.266
-143.231, -351.125, 15.461, 41.299
-143.467, -351.582, 15.448, 41.332
-143.708, -352.037, 15.441, 41.365
-143.953, -352.489, 15.445, 41.398
-144.201, -352.941, 15.457, 41.431
-144.452, -353.391, 15.477, 41.464
-144.706, -353.841, 15.504, 41.497
-144.962, -354.292, 15.537, 41.530
-145.220, -354.742, 15.575, 41.563
-145.479, -355.194, 15.618, 41.596
-145.741, -355.646, 15.666, 41.629
-146.004, -356.099, 15.717, 41.662
-146.268, -356.553, 15.772, 41.695
-146.534, -357.009, 15.830, 41.728
-146.801, -357.466, 15.891, 41.761
-147.070, -357.925, 15.954, 41.794
-147.340, -358.385, 16.019, 41.827
-147.612, -358.847, 16.085, 41.860
-147.885, -359.311, 16.153, 41.893
-148.159, -359.776, 16.222, 41.926
-148.435, -360.244, 16.291, 41.959
-148.712, -360.713, 16.361, 41.992
-148.991, -361.184, 16.432, 42.025
-149.271, -361.657, 16.503, 42.058
-149.552, -362.132, 16.574, 42.091
-149.835, -362.609, 16.645, 42.124
-150.119, -363.088, 16.716, 42.157
-150.404, -363.569, 16.787, 42.190
-150.691, -364.052, 16.858, 42.223
-150.979, -364.537, 16.928, 42.256
-151.268, -365.023, 16.998, 42.289
-151.558, -365.512, 17.068, 42.322
-151.850, -366.003, 17.137, 42.355
-152.142, -366.495, 17.206, 42.388
-152.436, -366.990, 17.274, 42.421
-152.731, -367.486, 17.342, 42.454
-153.027, -367.985, 17.409, 42.487
-153.325, -368.485, 17.476, 42.520
-153.623, -368.987, 17.542, 42.553
-153.923, -369.492, 17.608, 42.586
-154.223, -369.998, 17.674, 42.619
-154.525, -370.505, 17.739, 42.652
-154.828, -371.015, 17.804, 42.685
-155.131, -371.527, 17.869, 42.718
-155.436, -372.041, 17.933, 42.751
-155.741, -372.557, 17.997, 42.784
-156.048, -373.074, 18.061, 42.817
-156.355, -373.594, 18.125, 42.850
-156.664, -374.115, 18.189, 42.883
-156.973, -374.638, 18.252, 42.916
-157.283, -375.164, 18.315, 42.949
-157.594, -375.691, 18.378, 42.982
-157.906, -376.220, 18.442, 43.015
-158.219, -376.751, 18.505, 43.048
-158.533, -377.284, 18.568, 43.081
-158.847, -377.819, 18.631, 43.114
-159.162, -378.356, 18.694, 43.147
-159.478, -378.895, 18.758, 43.180
-159.795, -379.436, 18.821, 43.213
-160.112, -379.979, 18.885, 43.246
-160.430, -380.524, 18.949, 43.279
-160.749, -381.071, 19.012, 43.312
-161.068, -381.620, 19.076, 43.345
-161.388, -382.172, 19.140, 43.378
-161.709, -382.725, 19.205, 43.411
-162.030, -383.281, 19.269, 43.444
-162.352, -383.839, 19.334, 43.477
-162.674, -384.399, 19.399, 43.510
-162.997, -384.961, 19.464, 43.543
-163.321, -385.525, 19.529, 43.576
-163.645, -386.092, 19.594, 43.609
-163.969, -386.660, 19.659, 43.642
-164.294, -387.231, 19.724, 43.675
-164.619, -387.805, 19.789, 43.708
-164.944, -388.380, 19.854, 43.741
-165.270, -388.958, 19.919, 43.774
-165.597, -389.538, 19.984, 43.807
-165.923, -390.121, 20.049, 43.840
-166.250, -390.706, 20.114, 43.873
-166.577, -391.293, 20.179, 43.906
-166.904, -391.883, 20.244, 43.939
-167.231, -392.475, 20.309, 43.972
-167.558, -393.069, 20.374, 44.005
-167.886, -393.666, 20.439, 44.038
-168.213, -394.265, 20.505, 44.071
-168.541, -394.867, 20.571, 44.104
-168.869, -395.471, 20.636, 44.137
-169.196, -396.078, 20.702, 44.170
-169.524, -396.687, 20.768, 44.203
-169.851, -397.299, 20.834, 44.236
-170.179, -397.913, 20.901, 44.269
-170.506, -398.530, 20.968, 44.302
-170.833, -399.150, 21.035, 44.335
-171.160, -399.772, 21.102, 44.368
-171.486, -400.397, 21.169, 44.401
-171.812, -401.025, 21.236, 44.434
-172.138, -401.655, 21.298, 44.467
-172.464, -402.287, 21.350, 44.500
-172.788, -402.922, 21.390, 44.533
-173.112, -403.558, 21.419, 44.566
-173.434, -404.195, 21.437, 44.599
-173.755, -404.833, 21.444, 44.632
-174.074, -405.472, 21.441, 44.665
-174.391, -406.112, 21.428, 44.698
-174.707, -406.751, 21.407, 44.731
-175.021, -407.391, 21.379, 44.764
-175.332, -408.030, 21.344, 44.797
-175.641, -408.669, 21.303, 44.830
-175.948, -409.307, 21.258, 44.863
-176.253, -409.945, 21.209, 44.896
-176.555, -410.582, 21.156, 44.929
-176.854, -411.219, 21.101, 44.962
-177.151, -411.854, 21.043, 44.995
-177.445, -412.489, 20.984, 45.028
-177.737, -413.123, 20.925, 45.061
-178.026, -413.755, 20.864, 45.094
-178.312, -414.387, 20.804, 45.127
-178.596, -415.018, 20.744, 45.160
-178.877, -415.647, 20.684, 45.193
-179.155, -416.276, 20.625, 45.226
-179.431, -416.904, 20.568, 45.259
-179.704, -417.531, 20.511, 45.292
-179.975, -418.158, 20.456, 45.325
-180.243, -418.783, 20.403, 45.358
-180.508, -419.408, 20.351, 45.391
-180.771, -420.032, 20.300, 45.424
-181.031, -420.655, 20.251, 45.457
-181.288, -421.278, 20.204, 45.490
-181.543, -421.900, 20.159, 45.523
-181.795, -422.521, 20.115, 45.556
-182.045, -423.143, 20.072, 45.589
-182.292, -423.763, 20.031, 45.622
-182.536, -424.383, 19.991, 45.655
-182.778, -425.003, 19.953, 45.688
-183.018, -425.623, 19.916, 45.721
-183.255, -426.242, 19.880, 45.754
-183.489, -426.861, 19.845, 45.787
-183.720, -427.480, 19.811, 45.820
-183.949, -428.098, 19.777, 45.853
-184.176, -428.717, 19.745, 45.886
-184.399, -429.335, 19.712, 45.919
-184.617, -429.954, 19.681, 45.952
-184.832, -430.573, 19.656, 45.985
-185.043, -431.193, 19.637, 46.018
-185.251, -431.813, 19.626, 46.051
-185.454, -432.435, 19.621, 46.084
-185.654, -433.058, 19.622, 46.117
-185.850, -433.682, 19.628, 46.150
